nohup: ignoring input
wandb: [wandb.login()] Using explicit session credentials for https://api.wandb.ai.
wandb: Appending key for api.wandb.ai to your netrc file: /home/santiago/.netrc
wandb: Currently logged in as: santiago-florido (TAU-Frugal) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.28.0
wandb: Run data is saved locally in results/wandb/run-20260713_140648-r1o0v65h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mnist_normal_adamw_3x18_15k
wandb: ⭐️ View project at https://wandb.ai/TAU-Frugal/stable-tiny
wandb: 🚀 View run at https://wandb.ai/TAU-Frugal/stable-tiny/runs/r1o0v65h
Using device: cuda
Training method: normal
W&B logging enabled: project=stable-tiny, run=mnist_normal_adamw_3x18_15k
Original model:
LinearGrowingModule(LinearGrowingModule(Layer 0))(in_features=784, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 1))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 2))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 3))(in_features=18, out_features=10, use_bias=True)
[SGD] Epoch 40, train_loss=0.0082, validation_loss=0.0415, test_loss=0.0231 (-0.0005), train_acc=0.980, validation_acc=0.928, test_acc=0.923, lr=0.0009045
[SGD] Epoch 41, train_loss=0.0081, validation_loss=0.0455, test_loss=0.0245 (+0.0014), train_acc=0.979, validation_acc=0.927, test_acc=0.922, lr=0.0008998
[SGD] Epoch 42, train_loss=0.0081, validation_loss=0.0436, test_loss=0.0237 (-0.0007), train_acc=0.979, validation_acc=0.932, test_acc=0.918, lr=0.0008951
[SGD] Epoch 43, train_loss=0.0078, validation_loss=0.0462, test_loss=0.0245 (+0.0008), train_acc=0.979, validation_acc=0.931, test_acc=0.922, lr=0.0008902
[SGD] Epoch 44, train_loss=0.0078, validation_loss=0.0476, test_loss=0.0248 (+0.0003), train_acc=0.980, validation_acc=0.929, test_acc=0.922, lr=0.0008853
[SGD] Epoch 45, train_loss=0.0077, validation_loss=0.0479, test_loss=0.0249 (+0.0001), train_acc=0.981, validation_acc=0.930, test_acc=0.924, lr=0.0008802
[SGD] Epoch 46, train_loss=0.0078, validation_loss=0.0464, test_loss=0.0250 (+0.0001), train_acc=0.981, validation_acc=0.928, test_acc=0.922, lr=0.0008751
[SGD] Epoch 47, train_loss=0.0074, validation_loss=0.0479, test_loss=0.0248 (-0.0002), train_acc=0.982, validation_acc=0.933, test_acc=0.924, lr=0.0008698
[SGD] Epoch 48, train_loss=0.0072, validation_loss=0.0488, test_loss=0.0249 (+0.0001), train_acc=0.983, validation_acc=0.933, test_acc=0.922, lr=0.0008645
[SGD] Epoch 49, train_loss=0.0073, validation_loss=0.0518, test_loss=0.0259 (+0.0010), train_acc=0.983, validation_acc=0.927, test_acc=0.922, lr=0.0008591
[SGD] Epoch 50, train_loss=0.0071, validation_loss=0.0514, test_loss=0.0258 (-0.0002), train_acc=0.983, validation_acc=0.929, test_acc=0.921, lr=0.0008536
[SGD] Epoch 51, train_loss=0.0072, validation_loss=0.0531, test_loss=0.0265 (+0.0007), train_acc=0.982, validation_acc=0.929, test_acc=0.923, lr=0.000848
[SGD] Epoch 52, train_loss=0.0070, validation_loss=0.0509, test_loss=0.0257 (-0.0007), train_acc=0.984, validation_acc=0.930, test_acc=0.924, lr=0.0008423
